item,itemLabel,startDate,endDate,psid
Q6213130,Димитър Тончев,,,Q6213130-2709d8a3-5c03-45b3-8473-32fa8038b07d
Q704197,Любен Беров,,,Q704197-1bb031c7-4b09-367b-805c-2ea77d219e51
Q704422,Константин Муравиев,1944-09-02,1944-09-09,Q704422-FC26E9CA-A4DA-4344-B133-75AF86BE28FD
Q7083153,Марин Райков,,,Q7083153-b22ecd61-4e4d-b4c4-3c0a-d59e1da13257
Q713517,Стоян Данев,,,Q713517-805fcd02-566e-4aab-adc1-69b77e4b439f
Q720881,Теодор Теодоров,,,Q720881-0842fb6e-5db7-409d-ad4e-15d9e6f8a191
Q81144,Петър Младенов,,,Q81144-bb68cfe2-4b62-dfd2-786a-a5bc24398eae
Q9191113,Христо Калфов,1923-06-10,1926-01-04,Q9191113-00c9a624-401d-4d02-1320-673477f374ec
Q946742,Кристиан Вигенин,2013-05-29,2014-08-06,Q946742-37CC37F4-C97E-4227-852F-460BFBAD8AC9
Q956477,Димитър Греков,,,Q956477-694f60f7-a086-4b61-a7d2-49983225b383
