item,itemLabel,startDate,endDate,sourceDate,psid
Q15742374,Мариана Георгиева,2013-05-29,2014-08-06,,Q15742374-65A1C8BD-400E-4799-8724-90EEE45A4A98
Q270596,Евгения Раданова,2014-08-06,2014-11-07,,Q270596-8A5D6250-56DD-4B30-AA8C-4300628E60EF
Q18639404,Красен Кралев,2014-11-07,2017-01-27,,Q18639404-C6FB8B10-C4BA-4938-BBE5-63483950DE9C
Q30329734,Даниела Дашева,2017-01-27,2017-05-04,,Q30329734-1654dab7-40f6-3489-b3ce-2e4ce2e41574
Q18639404,Красен Кралев,2017-05-04,2021-05-12,,Q18639404-070CB2AF-5B5A-4E70-83C6-0F4AD5CA7380
Q106928671,Андрей Кузманов,2021-05-12,2021-12-13,,Q106928671-77D388D5-CDA4-4B9D-9831-78DA3DC185B1
